dataset,round,client,is_selected,is_valid_residual,is_core,fedavg_weight,residual_norm,clipped_residual_norm,support,alpha,residual_cos_to_rcon
Office31,47,1,1,1,0,0.34234508872032166,0.018554072827100754,0.0,0.0,0.0,0.0
Office31,47,2,1,1,0,0.06470230966806412,0.0037459922023117542,0.0,0.0,0.0,0.0
Office31,47,3,1,1,0,0.05680437386035919,0.0033986966591328382,0.0,0.0,0.0,0.0
Office31,47,4,1,1,0,0.0984204113483429,0.009715176187455654,0.0,0.0,0.0,0.0
Office31,47,5,1,1,0,0.0950789824128151,0.005996205378323793,0.0,0.0,0.0,0.0
Office31,48,0,1,1,0,0.34264883399009705,0.017357856035232544,0.0,0.0,0.0,0.0
Office31,48,1,1,1,0,0.34234508872032166,0.01936916820704937,0.0,0.0,0.0,0.0
Office31,48,2,1,1,0,0.06470230966806412,0.0035501685924828053,0.0,0.0,0.0,0.0
Office31,48,3,1,1,0,0.05680437386035919,0.0032042567618191242,0.0,0.0,0.0,0.0
Office31,48,4,1,1,0,0.0984204113483429,0.009548919275403023,0.0,0.0,0.0,0.0
Office31,48,5,1,1,0,0.0950789824128151,0.006306730676442385,0.0,0.0,0.0,0.0
Office31,49,0,1,1,0,0.34264883399009705,0.016709962859749794,0.0,0.0,0.0,0.0
Office31,49,1,1,1,0,0.34234508872032166,0.02186186984181404,0.0,0.0,0.0,0.0
Office31,49,2,1,1,0,0.06470230966806412,0.004294660408049822,0.0,0.0,0.0,0.0
Office31,49,3,1,1,0,0.05680437386035919,0.002853734651580453,0.0,0.0,0.0,0.0
Office31,49,4,1,1,0,0.0984204113483429,0.008074668236076832,0.0,0.0,0.0,0.0
Office31,49,5,1,1,0,0.0950789824128151,0.006403351668268442,0.0,0.0,0.0,0.0
