dataset,lambda,round,client,local_epoch,batch,valid,invalid_reason,spf_gamma,spf_rank,ce_loss,mse_loss,weighted_mse_loss,total_loss,ce_grad_norm,mse_grad_norm,dot_ce_mse,cos_ce_mse,effective_pull_ratio,utility
Office31,0.3,15,3,0,0,1,,0.01000213623046875,8.0,0.1082763671875,0.00023550502373836935,7.06515071215108e-05,0.10834701869462152,3.188241720199585,0.00033909722696989775,7.558162451459793e-06,0.006991023194564763,3.190760833672584e-05,2.2306683017151503e-07
Office31,0.3,15,4,0,0,1,,0.01000213623046875,8.0,0.1488037109375,0.00023362136562354863,7.008640968706458e-05,0.14887379734718706,3.113527774810791,0.0003377753891982138,-6.386456789186923e-06,-0.00607266369256813,3.254591707170159e-05,-1.9764040913062811e-07
Office31,0.3,15,5,0,0,1,,0.01000213623046875,8.0,0.47216796875,0.0002329105482203886,6.987316446611657e-05,0.4722378419144661,9.023268699645996,0.0003372271021362394,1.9105089450022206e-05,0.006278598536597385,1.1211915992796455e-05,7.039511936796587e-08
Office31,0.3,20,0,0,0,1,,0.01000213623046875,8.0,0.401123046875,0.0002360016806051135,7.080050418153405e-05,0.4011938473791815,5.343015670776367,0.00033946571056731045,2.7915977625525557e-05,0.015391129085975746,1.9060343342653205e-05,2.9336020497157906e-07
Office31,0.3,20,1,0,0,1,,0.01000213623046875,8.0,0.439453125,0.00023964337015058845,7.189301104517653e-05,0.43952501801104515,4.4038615226745605,0.00034203557879664004,-1.0139228834304959e-07,-6.731316113116917e-05,2.3300158987890023e-05,-1.5684073573752236e-09
Office31,0.3,20,2,0,0,1,,0.01000213623046875,8.0,0.56005859375,0.00023499078815802932,7.04972364474088e-05,0.5601290909864474,7.103987216949463,0.0003387496108189225,-4.1060851799556985e-05,-0.017062669476605688,1.430533025217089e-05,-2.4408712194793913e-07
Office31,0.3,20,3,0,0,1,,0.01000213623046875,8.0,0.10986328125,0.0002354613388888538,7.063840166665614e-05,0.10993391965166666,3.0349361896514893,0.0003390683850739151,-3.016244590980932e-06,-0.002931093642731782,3.351652527950575e-05,-9.824007426870677e-08
Office31,0.3,20,4,0,0,1,,0.01000213623046875,8.0,0.308349609375,0.0002332478907192126,6.997436721576377e-05,0.3084195837422158,7.719449996948242,0.0003374586522113532,-3.542480044416152e-05,-0.013598796858551922,1.3114612531127924e-05,-1.783429517579101e-07
Office31,0.3,20,5,0,0,1,,0.01000213623046875,8.0,0.488037109375,0.00023186852922663093,6.956055876798928e-05,0.488106669933768,8.321940422058105,0.0003364887379575521,2.9367778552114032e-05,0.010487596283648704,1.2130178331929021e-05,1.2721641323937882e-07
Office31,0.3,25,0,0,0,1,,0.01000213623046875,8.0,0.458740234375,0.00023597260587848723,7.079178176354617e-05,0.45881102615676356,5.748525142669678,0.0003394171071704477,2.3535117179562803e-06,0.0012062191022142474,1.771326203225544e-05,2.1366075036786454e-08
