dataset,round,client,fedavg_weight,residual_norm,clipped_residual_norm,support_s,alpha,residual_cos_to_rcon,is_valid_residual
Caltech101,1,4,0.10000000149011612,0.005363023839890957,0.005363023839890957,0.05543619766831398,0.09474901854991913,0.2888290584087372,1
Caltech101,1,5,0.10000000149011612,0.00653309328481555,0.00653309328481555,0.08144520223140717,0.13920241594314575,0.5685590505599976,1
Caltech101,1,6,0.10000000149011612,0.007689531426876783,0.006796623580157757,0.051502522081136703,0.088025763630867,0.29506731033325195,1
Caltech101,1,7,0.10000000149011612,0.01426113210618496,0.006796623580157757,0.0790906623005867,0.13517814874649048,0.5339019298553467,1
Caltech101,1,8,0.10000000149011612,0.004457990173250437,0.004457990173250437,0.07060959935188293,0.12068270146846771,0.40231409668922424,1
Caltech101,1,9,0.10000000149011612,0.005288147367537022,0.005288147367537022,0.07205529510974884,0.12315361946821213,0.416499525308609,1
Caltech101,2,0,0.10000000149011612,0.005943553522229195,0.005943553522229195,0.083424411714077,0.17402592301368713,0.62388014793396,1
Caltech101,2,1,0.10000000149011612,0.003719791304320097,0.003719791304320097,0.03347719460725784,0.06983447074890137,0.2214590609073639,1
Caltech101,2,2,0.10000000149011612,0.008341450244188309,0.006060353014618158,0.040665239095687866,0.08482895791530609,0.27440881729125977,1
Caltech101,2,3,0.10000000149011612,0.00640208600088954,0.006060353014618158,0.01820942386984825,0.0379854254424572,0.022342469543218613,1
Caltech101,2,4,0.10000000149011612,0.004666558932512999,0.004666558932512999,0.048495929688215256,0.10116402804851532,0.30671367049217224,1
Caltech101,2,5,0.10000000149011612,0.010210824199020863,0.006060353014618158,0.08150556683540344,0.17002315819263458,0.6554328799247742,1
Caltech101,2,6,0.10000000149011612,0.006527419667690992,0.006060353014618158,0.06421424448490143,0.13395291566848755,0.4766705632209778,1
Caltech101,2,7,0.10000000149011612,0.006439756602048874,0.006060353014618158,0.026298288255929947,0.05485904961824417,0.13587439060211182,1
Caltech101,2,8,0.10000000149011612,0.006060353014618158,0.006060353014618158,0.05150089040398598,0.10743246227502823,0.4093106687068939,1
Caltech101,2,9,0.10000000149011612,0.004841228481382132,0.004841228481382132,0.03158804401755333,0.06589365005493164,0.18846438825130463,1
Caltech101,3,0,0.10000000149011612,0.00723665626719594,0.005898632109165192,0.025282086804509163,0.06912804394960403,0.12056010961532593,1
Caltech101,3,1,0.10000000149011612,0.005898632109165192,0.005898632109165192,0.027604704722762108,0.0754787027835846,0.2899501919746399,1
Caltech101,3,2,0.10000000149011612,0.007620016112923622,0.005898632109165192,0.04260443523526192,0.11649201065301895,0.4380190670490265,1
Caltech101,3,3,0.10000000149011612,0.0056977164931595325,0.0056977164931595325,0.0631764605641365,0.17274147272109985,0.6291876435279846,1
Caltech101,3,4,0.10000000149011612,0.004627892281860113,0.004627892281860113,0.02025035209953785,0.055369921028614044,0.049317169934511185,1
Caltech101,3,5,0.10000000149011612,0.00471737002953887,0.00471737002953887,0.03964247182011604,0.10839319974184036,0.34639301896095276,1
Caltech101,3,6,0.10000000149011612,0.007762592751532793,0.005898632109165192,0.03708013892173767,0.10138709843158722,0.3296278417110443,1
Caltech101,3,7,0.10000000149011612,0.006519272457808256,0.005898632109165192,0.0295356884598732,0.08075853437185287,0.18584100902080536,1
Caltech101,3,8,0.10000000149011612,0.004552012775093317,0.004552012775093317,0.05012435093522072,0.1370534896850586,0.415813148021698,1
Caltech101,3,9,0.10000000149011612,0.006109707988798618,0.005898632109165192,0.030427712947130203,0.08319756388664246,0.22729551792144775,1
Caltech101,4,0,0.10000000149011612,0.007424095179885626,0.0055905054323375225,0.04944899305701256,0.14534316956996918,0.4964481592178345,1
Caltech101,4,1,0.10000000149011612,0.005260920617729425,0.005260920617729425,0.013860808685421944,0.04074044153094292,0.11693055182695389,1
Caltech101,4,2,0.10000000149011612,0.007343053352087736,0.0055905054323375225,0.02029169350862503,0.059642449021339417,0.1140008196234703,1
Caltech101,4,3,0.10000000149011612,0.0043005505576729774,0.0043005505576729774,0.033036138862371445,0.0971016138792038,0.306440144777298,1
Caltech101,4,4,0.10000000149011612,0.005574445705860853,0.005574445705860853,0.05305233597755432,0.15593431890010834,0.5676746964454651,1
Caltech101,4,5,0.10000000149011612,0.00842581782490015,0.0055905054323375225,0.014890489168465137,0.04376693442463875,0.009279115125536919,1
Caltech101,4,6,0.10000000149011612,0.007986626587808132,0.0055905054323375225,0.03950631245970726,0.11611910164356232,0.39409032464027405,1
Caltech101,4,7,0.10000000149011612,0.00450202077627182,0.00450202077627182,0.0328284315764904,0.09649111330509186,0.21637512743473053,1
Caltech101,4,8,0.10000000149011612,0.005776457022875547,0.0055905054323375225,0.050655242055654526,0.14888864755630493,0.5019837617874146,1
Caltech101,4,9,0.10000000149011612,0.0055905054323375225,0.0055905054323375225,0.0326518639922142,0.09597213566303253,0.27399009466171265,1
Caltech101,5,0,0.10000000149011612,0.004528557416051626,0.004528557416051626,0.03509548678994179,0.08391845226287842,0.2726929485797882,1
Caltech101,5,1,0.10000000149011612,0.006473978981375694,0.005101476795971394,0.04526238143444061,0.10822898894548416,0.37662142515182495,1
Caltech101,5,2,0.10000000149011612,0.011675480753183365,0.005101476795971394,0.0073773423209786415,0.017640305683016777,-0.21532733738422394,1
Caltech101,5,3,0.10000000149011612,0.005620804149657488,0.005101476795971394,0.05221383273601532,0.12485092133283615,0.46455296874046326,1
